version_id,document_id,competitor,source_type,overall_decision,reason_codes,raw_path,url,review_agent,reviewed_at
ver_2842cf63aa22bf7765730b84,doc_55fe6dcd546f6fa1ad4c0666,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/0ad31f8319e839ec75d9994b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025082101,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f2fb44a0b6aa5bcd48bf7c12,doc_5722971be1f484b7a5fc3c3d,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/85dc96afebcdc8db4feeb6a0.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040102,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_5a91461a6767edeb8c005020,doc_573d0ea58fe0927e84e73d7e,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/dfa6c1a32a90a5bca7a44d72.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.36.2025121201,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_98e5d98a0a9f8b87dc081ec7,doc_57c899bcd4aa6499a92b507e,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/6241f51990d54ce541292137.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026012303,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_08f0814fbce4ea79bb5ea755,doc_57cf24e413078e46c0b3de2e,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/89ffd06e300b1c30ae4da525.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025101701,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_3e718e16f398d29042604d17,doc_584d1ad8a0964ef2260d7c74,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/0104b34e863a4c5bb9e91467.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026020406,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_231da608ddf8778565653181,doc_592be42c809e7a76898c6012,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/bf0b160704dc3787f0529308.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011603,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_3fd732d4f40d5eeeeda8a390,doc_5a0427c7c366e521718d7bfc,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/9174326179a1ec159928b576.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.0,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_2f6bd7b7b63080543af45d5d,doc_5a1f7756070a7a85be0eeb36,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/10904e74d5191203d1e824b8.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025072102,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_a88b8b8899bd9794709fbf90,doc_5a8ed76e2216b193fb6decb2,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/6b77413d609de12fd7386758.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026012803,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_a6ee0f3fe66d6812988bdc51,doc_5b61330924329a831e2a3bfd,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/fdf7074f81289d2e3b51d315.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_615432a86e0199f2e1882b2a,doc_5c65f9f6cbb487634ae3534c,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/6b77273566515b3bff5aeb5a.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.42.2026033001,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_c1c25da2e8efa3c547155629,doc_5ca39be526b6468e97a4ec3a,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/5ee7e9dc5b058f540365853e.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026012305,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_e8f5eaf7901b5a8cc525c3da,doc_5d150e90537e0843d6d4d8cf,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/841b78e5a6689fddb1894661.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.39.2026030601,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_68255ba9ff80560b1e913b02,doc_5d1c643106cd5316f9990c04,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/d44b7f54193ab00fbbe13eb5.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.34.2025111403,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_28796b1d219ada00a7c1f3cd,doc_5ed3af23d9e7724346ca9389,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/265dc74601036209eddeab26.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026020304,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_be9997c0ba482683bc36cb86,doc_60c3ebae62b6701e06657dce,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/f339beb85dfaef5b44c57182.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025101503,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_22fe15000fa9c439324fc244,doc_60e5b36d568f8e97b9454b15,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/f7f1fee813c77799561350d9.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040204,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_d5207908df16f458ec9cd195,doc_6275ea9ee8bf4594ef07449b,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/b7ed220fbaa7890257b845cc.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025082004,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_c94a5ead47353f5cee46bfc3,doc_62a16dca984ac2089e6b1b90,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/fc6ad2d33770051a7d52c8b9.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011601,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_c441ae66d4742010f100609e,doc_63ab91590cc7fcfd4fe24e5a,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/9f9c4af29d6ca69cd4e5469a.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.34.2025112602,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_3384d3e8525edba2834ab153,doc_63cbececb99ba2f21bedc86f,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/94fbae294eca01964507e02d.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.41.2026031806,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_39374589a4698f569d7afc87,doc_63e5e228990927c1a63f1591,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/28b9dc8a6f063bd5c9ef6ee3.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025091902,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_55313ce7b2e2e43b7cdefae4,doc_63e77601cd02abd36b4a1703,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/da540981d7a0268affcf9d7b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040303,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_a21df6bf6482de76a342357e,doc_64c48814ddd802beb68335dc,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/6c871f303ecd86df746150a9.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026030304,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_fd96639f9d0c5f2f6b9aa6e1,doc_64d96873b04eada573544e86,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/6573460167ff20c8abf0681a.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026020403,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f0316d568d9c501be5521890,doc_65e2b2b90c30d5673a7f9504,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/bb470c809c95343aff13932f.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026033104,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_c181bb7f6478017bda380b73,doc_66618f15481ac5ecf77cbf43,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/abdb847debc2aa448c27807b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025080501,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_eaee58953e7527d44488c084,doc_669530d48e1885b916de5e91,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/6a461d319149e09bd97f8bef.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011301,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_3d6bbbfea291f552d595e78d,doc_6796c8909603d4781072563a,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/94e0dd0ceff0981e8fc9626d.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025101601,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_51b3a352e8b09033468ac49e,doc_688aa0996eeef7fdd6d16b6f,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/473cceabe1418b8f0ad741dd.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011501,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_d5266f837928ce37e47b3017,doc_68c7f1f3743b42beb8d37dba,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/8cd74dacffd64db1480273fc.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.42.2026032602,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_68421367ccdb80e7c1d18b68,doc_69196e8f61c775b749a615db,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/9b2c20660e9003248bb72d9c.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025110702,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_b8fb5b238b9ebe06ef30994f,doc_6934a6d5cd276687ed70c114,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/0c5e599261719c45266047e7.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.0,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_cccbc4e2ad629bbc38400f1a,doc_6a60a27df6b92643c6b58c36,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/d5025f910b588b47b04c4eff.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025101502,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_77a04df3df74dd53ed208b96,doc_6b1f961d7ae6db730f618769,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/69392d2447e8fbf2fe57b2dd.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025072801,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_4ad2f539108b2548c0b30b21,doc_6b3fbdae7e6e4ddbbb48016f,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/c984523c5e7824444f499511.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.40.2026031802,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_c00b0807b8ea539cf250d99e,doc_6c453a704382ad448c2e68dd,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/ac9f4051d9cb1d24238c0856.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026010901,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f508af528c700ffd84e510f3,doc_6d16c3ecdc552932f200c2dc,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/5d944a425ae17addc1ae2a66.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026020912,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_ad9bf1afc4c822797dfe9e99,doc_6db0af1c3aee67472d4b1f71,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/e8b0c1abf51566dd6c68ff38.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.40.2026031601,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_751c5c0c5abda870db1f8929,doc_6de216894d1b91d48d9f9776,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/b9a1384c5038e908278235d3.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025091501,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_06b7db2f6f0f7db8e94899fb,doc_6e05e1f505f51753ae16c3db,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/43cde458b3b5c28e888e2eec.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026020505,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_7e61ff805d2cabe6dd57555a,doc_6e4d3b6f8cdc42ba647df89c,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/ce05562f4e6749a5becc6d4e.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026021905,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_9fd9deacc0068b83b45650e7,doc_6f2b8a2268e5e9187f652ebf,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/f5c893c946e6dc78b157acc8.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026022503,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_623c507b063e70a4650d9bc6,doc_6f7478a31f9f3d9e92a91974,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/d404320aef20528e9f9544ca.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025090301,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_1bdc461a630b937c3462fad7,doc_6fdcb85cb0e293a623ecd3ff,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/506d19b1148df2ac2912d9a5.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.34.2025111901,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_420173e2cf60bd96d560d52a,doc_7036bcfb0f80df092e2786e6,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/ccc75c02241ef83f5ab557f3.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026021302,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_fd6e2f4c22d83158de34316e,doc_713494415eafa1c5ba0872e3,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/af6c5740febcc211b7cee198.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025110703,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_394545574ca8e3ea4868518b,doc_7260a96ffb077afd6092f7b3,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/9c45b58da695743584e65039.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025090902,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_e5a0203f4c6b3b118867c4d0,doc_72928e5e06d5e8d5a14d4e47,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/cee3c37861c22d80d3bf401a.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026021901,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_4c576aa136e4cb64deec111c,doc_72d356605083947f538b0823,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/c5819fdcc00c5bc9782d08a0.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025111102,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_d975da6f566beffeb404d9fd,doc_7376cf3ea171ccf9f8e1613d,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/1f73bb58adb88f29f786d678.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026021101,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_1a74e02feeb95cf1acbce6d7,doc_76851e7c844af0646c5d0f69,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/15a3fe962506e43613a1432e.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026022302,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_0a476f5b9d82f9affd67d5e6,doc_77058476628a1fbe7bcda860,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/894d54bc1d79f548f56817e8.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.36.2026010502,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_d80c0533c4eae9b90cd31cca,doc_777763455f8ad176db069506,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/0b34d5a4d25b1091bbea1530.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.35.3,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_92ad91449445d31caed840c4,doc_779e861cf8064d73cff1f646,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/e6c9a18724e1aa7a27430a60.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026020704,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_ded2d9a70df160f82f2c1e45,doc_7811353d611fcea98345855e,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/dce81f8ce7543857958f71a1.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026020408,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_65c92721b627c20ebc993f73,doc_784eb43f57faa97735f705ba,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/5741280af235faea13a141c1.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.34.2025112801,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_e3860accde44a427f73cac2d,doc_7861865e0388e76e83a0752b,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/610483061f969661eb98299f.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026022801,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_be1ea37e7ac2ca034ad3fc22,doc_786e5c80aeb18b1fbbd05d62,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/e3c50e7eb43b05f6c5630a02.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025073001,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_1dbd921f332182a604f306aa,doc_78fb6f613de9a9c09aeca4ea,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/4778d2f8ba575fc72cb52dfa.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_5a579b47e2eddfccc80be904,doc_79717f449257d941f601e535,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/fcfb9ca207af361744879499.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.0,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_b882b338c667c4a536340e5d,doc_7aaa8db56530ef92ab92777c,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/7c78f42432e22be999e075cf.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.42.2026032501,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_3d1efe16cd8c7f519beac73e,doc_7b19dd2947897827d14db5cc,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/b8fd8420d4af044eff4d6fe9.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025102302,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_897d184fff3ded31f9cef05c,doc_7bdbec4cf20e0a7ea727aa9b,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260713T162601Z_fda2c425/b9cabac20d66dd54e52f8e65.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025071401,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_53c26c7c9b0b0784d1a73233,doc_7c9ee9e0cb4c8950713d2c85,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/1ef0399b3b4b33d709fce62c.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.36.2025121202,codex-ai-precheck,2026-07-17T03:41:27.953526Z
